texto,label,predito
Ministério da Saúde cadastra médicos veterinários e mais 13 categorias para combater coronavírus. Profissionais vão poder ser requisitados por governos estaduais e prefeituras para atuar na assistência a usuários do SUS. Eles passarão por curso de capacitação.. o ministério saudar publicar portar determinar o cadastrar profissional categoria saudar realizar capacitação caráter emergencial trabalhar único saudar sus combater o o coronavírus sars-cov-2 o portar publicar diário oficial união d quinta-feira médico enfermeiro psicólogo fisioterapeuta assistente social profissional educação físico e veterinário convocar o lista completar o o reportagem o possibilidade o ministério saudar requisitar profissional garantir o pagamento posterior prever lei 13.979/2020 trada medir o adotadas durante o emergência saudar público causar coronavírus o texto aprovar congresso e sancionar presidente jair bolsonaro fevereiro trecho lei prever,1,
Felipe Neto e o STF querem implementar “age fluid” (idade fluída) para justificar pedofilia . Boato – Felipe Neto e STF vão lançar campanha de pedofilia que pretende implementar o conceito “age fluid” (idade fluída) no Brasil. . “ agir fluid movimentar visar estarrecedor pessoa pedófilo saudar mecanismo o idade d pessoa pedófilo diminuir judicialmente e e o garotar propaganda o felipe neto o felipe neto comportamento criança justiçar e adulto o mentalidade d infantil e valizado justiçar o praticar crime pedofilia punir onda gigantesco chegar o o brasil e o filipe neto coniventemente garotar propaganda entrar o xuxa o lançamento livrar lgbt basto juntar gancho adotam comportamento infantil trazer contexto comportamental jovem criança n intenção levar justiçar alegar o mentalidade adulto posteriormente praticar o atar e punir ficar livre praticar pedofilia o movimentar chamar agir fluid estarrecedor o stf acobertar semana roberto jefferson abrir o bocar existir pedófilo supremo perceber bomba explodir ” idade fluir ” agir fluid “ idade fluir ” respeitar o pessoa sentir adulto e relacionar adulto sentir criança e relacionar criança ” … “ possuir filho ficar atento onda esquerdo “ agefluid ” chegar o o brasil semana e acobertar stf e o nelipe feto garotar propaganda o tirar misericórdia movimentar visar estarrecedor ”,0,
França registra 544 mortes por coronavírus; total chega a 21.340 . . o frança registrar hoje morte horar dever o o coronavírus o tendência contágio diminuir o total provisório contágio encontra-se 21.340 informar o diretor saudar jérôme salomon total 13.236 pessoa morrer hospital o horar e 8.104 casar repousar o o pessoa hospitalizar e terapia intensivo continuar quedar 5.218 paciente quase 2.000 o semana,1,
Amiens vai à Justiça contra rebaixamento após término do Campeonato Francês . . o amiens equipar ocupar o penúltimo colocação campeonato francês antar paralisação coronavírus contestar o justiçar rebaixamento o diretoria clube entrar processar o decisão ligar manter o descenso piorar colocar encerrar o campeonato o 28ª rodar time jogar vezar entrevisto coletiva realizar hoje o presidente clube bernard joannin explicar o motivo o amiens justiçar o decisão administração ligar injusto inconsistente e infundado comer rebaixar equipar o 28ª rodar falto quartar campeonato umar dinheiro pedir compensação financeiro lutar pelar justiçar esportivo e decisão,1,
Victoria’s Secret e Cirque du Soleil decretaram falência por causa da pandemia da Covid-19 . Boato – Victoria’s Secret e Cirque du Soleil declaram falência na pandemia e outras empresas estão ameaçadas por causa da Covid-19.. “ o mundo voltar … “ o victoria ’ s secret declarar falência o cirque du solei o zara fechar 1.200 loja chanel hermes e rolex interromper o produção o nike prepara-se o etapa demissão o fundador airbnb dever pandemia ano esforço destruir semana o starbucks anunciar encerramento permanente loja e o lista continuar … pandemia criar dívida e dezena milhar empresar falir o empresar trabalhar manter corte demissão trate-a e o cliente enfrentar pandemia controlar sobrevivência … deixar pequeno reclamação diário e agradecer o … grato ”,0,
Damares contraria Bolsonaro e sugere home office a profissionais do sexo . . o ministério mulher família e direito humanar divulgar hoje cartilha combater o o coronavírus especialmente o população lgbt o motivar o pastar parcelar significativo d população viver condição vulnerabilidade social e suscetível contaminação cartilha dedicar o profissional sexo e sugerir medir preventivo trabalhador autônomos e profissional sexo adaptar oferecer serviço virtual trabalhador autônomos profissional sexo e pessoa render fixar infelizmente prejudicar durante recomendação quarentenar crise nascer idear trabalhar conversar cliente o opção serviço virtual o documentar trazer orientação divulgar ministério saudar o casar confirmar covid-19 país lavar mão álcool gel e evitar tocar o rostir — diagramado tom rosar e lilá ilustração arco-íris,1,0.0
Primeira-dama Michelle Bolsonaro faz desabafo sobre tragédia de Brumadinho . Boato – A primeira-dama Michelle Bolsonaro resolveu fazer um desabafo sobre a tragédia de Brumadinho e o resultado das eleições.. seguir desabafar dama escrever hoje ” hoje ler alguém escrever brumadinho colher o plantar simplesmente n cidade bolsonaro conseguir voto o centena pessoa concordar confessar chorar o deficiência escolher político moral lutar causar esquecer lutar causar humano inflar o ego ficar cego o o sofrimento outro.lutaram pra e esquecer gente o dor outro entristecer valer o peno seguir o gente pra segurar o mão ficar pra trás valer o peno lutar gritar canto exalar amor o amor morar o lutar abraçar comum virar guerra dever unir aplaudir o quedo o tragédia dever unir o indiferença matar o tragédia ” michelle bolsonaro,0,
"Falta de vitamina D pode aumentar risco de Covid-19, sugere estudo. Pesquisa americana constata que, entre pessoas com falta de vitamina D, percentual de infectados foi maior do que entre aqueles sem a deficiência.. voltar abril o mundo perguntar máscara ajudar prevenção covid-19 criança transmitir o doença correr boatar redar social anunciar respostar salvador o vitaminar d reforçar suplemento o exposição o o sol época sociedade científico e autoridade saudar alertar haver evidência científico sustentar o defeso reforçar vitaminar d medir proteção o doença n quinta-feira 3/9 pesquisador universidade chicago unir publicar o afirmar o estudar conseguir avaliar o vitaminar d e infecção covid-19 e o resultar — tomar cautela autor — pessoa deficiência vitaminar d o percentual infectar comparação o deficiência",1,
"Selo dos Classificados do Edimilson Ávila — Foto: Infografia: Wagner Magalhães/G1 Confira as vagas dos Classificados do Edimilson desta semana. Se você está contratando, anuncie de graça pelo e-mail rjtvemprego.globo. CIEEMetrôRioGerando VidasSecretaria Municipal de Trabalho e RendaCinema NossoSapataria (Shopping Tijuca)Loja SpoletoSesc RJCasa da Juventude OcyanInstituição Sociocultural Cinema NossoGrupo CVLB Academia Race Secretaria de Trabalho e Renda (Postos do Sine)MPFGerando VidasWill BankIMTEP (setor de saúde)Backstage Barber Shop (Gávea)Brothers Pizza (Andaraí)VivoTAESAPetrobras 1 - CIEE 1 - CIEE O Centro de Integração Empresa – Escola do Rio Janeiro (CIEE Rio) fará hoje e amanhã (25 e 26) um mutirão de atendimento na estação de metrô Carioca, no Centro do Rio. Serão oferecidas 5 mil vagas de estágio e de Jovem Aprendiz, incluindo oportunidades para pessoas com deficiência (PCDs). Ao todo, são 4 mil vagas de estágio para estudantes matriculados no ensino médio, técnico e superior de diversas áreas, como tecnologia da informação, administração, engenharia, entre outras, a partir do 2º período de faculdade; e 1 mil vagas para jovens aprendizes nos setores administrativo, logístico, operador de telemarketing e auxiliar de produção. Nos dois dias, a ação será realizada das 7h às 16h, no mezanino próximo ao acesso B (Avenida Chile) da estação. Os interessados devem apresentar documento com foto. Quem preferir já pode agilizar o processo e baixar o app do CIEE, para fazer o cadastro e chegar na estação Carioca apenas para ter acesso às vagas disponíveis. A inscrição é gratuita. Para as vagas de jovem aprendiz, os interessados devem ter entre 14 e 24 anos incompletos, cursando ou já concluído o ensino médio. Já para o programa de estágio, o estudante deve ter no mínimo 16 anos e estar matriculado em uma instituição de ensino. Não há limite máximo de idade, desde que esteja no ensino médio, técnico, tecnológico ou superior. 2 - MetrôRio 2 - MetrôRio O MetrôRio está com inscrições abertas para processo que irá selecionar estudantes a partir de 18 anos, para cursos de nível superior e técnico para o Programa de Estágio 2024. Ao total, serão oferecidas 18 vagas distribuídas em diversas áreas. As inscrições podem ser feitas até o dia 31 de março no site. As oportunidades de ensino técnico estão disponíveis para alunos das áreas de administração, informática, sistemas, eletrônica, eletrotécnica, mecânica, mecatrônica, eletromecânica, automação e telecomunicação. Já as vagas de ensino superior estão abertas para estudantes de administração, psicologia, gestão de RH, engenharia ambiental, engenharia elétrica, engenharia eletroeletrônica, engenharia mecânica, engenharia de produção e estatística. Para nível técnico, os candidatos devem estar fazendo o curso técnico profissionalizante, com previsão de formatura até dezembro de 2025, ou ter horas de estágio a cumprir. Já as vagas de nível superior valem para quem tiver previsão de formatura até dezembro de 2026. O período de estágio, para ambos os níveis, é de seis horas por dia, de segunda a sexta-feira, no período diurno. Entre os benefícios estão bolsa-auxílio, vale-transporte e vale-refeição. 3 - Gerando Vidas (segunda) 3 - Gerando Vidas (segunda) Nesta segunda-feira, a Comunidade Gerando Vidas está oferecendo 211 vagas de emprego. Entre as vagas estão: auxiliar de serviços gerais, operador de caixa, auxiliar de cozinha, fiscal de salão, vigilante, pizzaiolo, repositor, ajudante de caminhão, atendente de padaria, vendedor e cozinheiro. As inscrições estarão disponíveis hoje, a partir de 13 horas, no site. 4 - Secretaria Municipal de Trabalho e Renda 4 - Secretaria Municipal de Trabalho e Renda Nesta segunda-feira (25), a Prefeitura do Rio, por meio da Secretaria Municipal de Trabalho e Renda (SMTE), está divulgando 985 vagas de emprego para trabalhadores. O destaque da semana vai para a contratação de 40 motoristas de ônibus para atuação na Ilha do Governador. Para se candidatar a uma das vagas, há necessidade apenas do ensino fundamental completo e de seis meses de experiência dirigindo coletivos. Os demais postos de trabalho da semana são destinados a candidatos com ou sem experiência anterior. No total, são 620 vagas para trabalhadores em geral e 365 para pessoas com deficiência, em diversos segmentos profissionais. Há vagas para técnico de enfermagem, operador de empilhadeira, mecânico de refrigeração, pizzaiolo, professor de Educação Física (para quem tem ensino superior), auxiliar de faturamento e vigilante (essas duas últimas para PCDs), entre muitas outras oportunidades profissionais. Além das vagas de emprego, também são oferecidas oportunidades de estágio aos estudantes universitários. Nesta semana, a SMTE apresenta chances para alunos de engenharia de produção, ciências contábeis, administração, pedagogia, mecânica, informática, nutrição, gastronomia, engenharia, design, química e segurança do trabalho em diversas regiões da cidade. Os candidatos podem se inscrever pela internet, no link. Pessoas sem acesso à internet podem se inscrever presencialmente em um dos sete postos da Central do Trabalhador, nos seguintes endereços: Centro (Av. Presidente Vargas, 1.997, no CIAD); Campo Grande (Rua Coxilha, s/nº); Engenho Novo (Rua Vinte Quatro de Maio, 931); Ilha do Governador (Estrada do Dendê, 2.080); Jacarepaguá (Av. Geremário Dantas, 1.400, salas 172 e 173); Santa Cruz (Rua Lopes de Moura, 58) e Tijuca (Rua Camaragibe, 25). Os postos funcionam das 8h às 16h. Os candidatos devem levar RG, CPF, PIS e currículo para fazer a inscrição. Pessoas com deficiência têm a opção de enviar o currículo para o e-mail vagaspcd.smte.com ou comparecer ao CIAD, referência na busca e na oferta de oportunidades de emprego para pessoas com deficiência no município. A secretaria é responsável pelo banco de empregos da Prefeitura do Rio e conta com mais 400 mil currículos com grande diversidade de perfis profissionais. Empresas interessadas nesses perfis devem se cadastrar no link. Os serviços são gratuitos. 5- Cinema Nosso 5- Cinema Nosso A Instituição Sociocultural Cinema Nosso está com inscrições abertas para a formação em Cinema Ficção e Cinema Documentário no projeto gratuito ""Empoderamento e Tecnologia: Jovens negras no Audiovisual"". As aulas são destinadas às mulheres cis e trans negras, indígenas e refugiadas, dos 18 aos 29 anos. Com caráter profissionalizante, cada curso tem a carga horária total de 167h. As inscrições podem ser feitas no link. A formação conta com mentorias de gestão de carreira, educação financeira e workshops – que são obrigatórias durante o curso. As aulas serão em formato híbrido - online e presencial – com aulas práticas na sede do Cinema Nosso, localizada na Lapa, região central do Rio de Janeiro. Ao final do curso, haverá uma mostra dos curtas produzidos nas aulas. Anualmente, é escolhido um tema que prioriza o empoderamento negro, buscando trazer referências para as alunas produzirem seus projetos. Neste ano, o tema escolhido foi ""Amor"" e será trabalhado em cima das perspectivas da escritora e ativista antirracista bell hooks. 6 - Sapataria (Shopping Tijuca) 6 - Sapataria (Shopping Tijuca) Uma rede de sapataria, especializada em calçados masculinos, está oferecendo cinco vagas de emprego para vendedores no Shopping Tijuca. É preciso ter experiência em vendas. Os interessados devem enviar currículo para pauloelias.com.br. 7 - Loja Spoleto 7 - Loja Spoleto A Loja Spoleto, do Shopping Boulevard Rio, está com duas vagas abertas para operador de loja. O salário é de R$ 1.428. Entre os benefícios estão cesta básica e vale-alimentação. Os interessados devem enviar o currículo para o email iguatemi.com.br. 8 - Sesc RJ 8 - Sesc RJ O Sesc RJ recebe, de 22 a 31 de março, as inscrições para o curso preparatório gratuito para mestrado e doutorado destinado a pessoas negras e periféricas. O curso é dividido em quatro módulos e tem o objetivo de preparar esse público para os processos seletivos de pós-graduação stricto sensu. As aulas serão ministradas aos sábados, no espaço do Sesc no Shopping dos Peixinhos, em Madureira, Zona Norte do Rio. As inscrições devem ser feitas pelo formulário online. O curso apresenta temáticas contemporâneas de pesquisa, linhas e elaboração de projeto de pesquisa. Também ensina técnicas de redação e oferece aulas de inglês instrumental para as provas. As aulas serão ministradas nos dias 6, 13, 20 e 27 de abril, das 9h30 às 17h30, totalizando 40h de formação. 9 - Casa da Juventude Ocyan 9 - Casa da Juventude Ocyan Estão abertas as inscrições para o curso ‘Empreenda’ de saboaria artesanal da Casa da Juventude Ocyan. O curso oferecerá capacitação gratuita a 40 mulheres sobre Empreendedorismo e Dignidade Feminina e é destinado a mulheres cis, lésbicas, trans e travestis da Pequena África, região da Gamboa e Santo Cristo. São 40 vagas, divididas em duas turmas de 20, inscrições podem ser feitas na Casa da Juventude Ocyan, Rua Santo Cristo, 144 - Santo, até o dia 28 de março. O primeiro módulo do curso Empreendedorismo e Dignidade Feminina, ministrado pela empresa Kurandé, tem o objetivo de promover a inclusão financeira e social de mulheres da região da Pequena África; estabelecer uma relação de vizinhança com as comunidades vizinhas, através de ações voltadas ao protagonismo social e a valorização da Diversidade e Inclusão; desenvolver competências locais para o empreendedorismo, através da educação, cultura e qualificação profissional; direcionar para o autocuidado e o cuidado com o meio ambiente, sendo sustentáveis e reduzindo a poluição em nossas ações; e ampliar o acesso da população ao conhecimento. Na aula de Empreendedorismo, serão oficinas com até quatro encontros abordando as temáticas: Como iniciar seu negócio, precificação, técnicas de saboaria artesanal, produção de manteigas vegetais e cosmetologia artesanal, técnicas de venda e divulgação dos produtos na comunidade. Já o tema Dignidade Feminina, abordará a temática da Dignidade no autocuidado, buscando a construção de um olhar voltado para o desenvolvimento da autoconfiança, da autonomia e do protagonismo femininos e da formação de redes de fortalecimento e apoio mútuos. 10 - Instituição Sociocultural Cinema Nosso 10 - Instituição Sociocultural Cinema Nosso A Instituição Sociocultural Cinema Nosso está com inscrições abertas para a formação em Cinema Ficção e Cinema Documentário no projeto gratuito ""Empoderamento e Tecnologia: Jovens negras no Audiovisual"". As aulas são destinadas às mulheres cis e trans negras, indígenas e refugiadas, dos 18 aos 29 anos. Com caráter profissionalizante, cada curso tem a carga horária total de 167h. A formação conta com mentorias de gestão de carreira, educação financeira e workshops – que são obrigatórias durante o curso. As aulas serão em formato híbrido - online e presencial – com aulas práticas na sede do Cinema Nosso, localizada na Lapa, região central do Rio de Janeiro. Ao final do curso, haverá uma mostra dos curtas produzidos nas aulas. 11 - Grupo CVLB 11 - Grupo CVLB Está terminando o prazo para as inscrições do Programa Trainee do o Grupo CVLB, que engloba as marcas varejistas CASA&VIDEO e Le biscuit, com foco a área Comercial. O prazo de inscrição e realização dos testes online vai até o dia 01 de abril. Já a admissão dos candidatos está prevista para o mês de junho. As inscrições para o Programa Trainee podem ser realizadas através do link. 12 - Academia Race 12 - Academia Race A Academia Race, na Vila Kosmos, está com uma vaga aberta para auxiliar de serviços gerais. O salário é de R$ 1.412. Os interessados devem enviar currículo para o email academiaracerj.com. 13 - Secretaria de Trabalho e Renda (Postos do Sine) 13 - Secretaria de Trabalho e Renda (Postos do Sine) A Secretaria de Trabalho e Renda está divulgando 3.359 oportunidades de trabalho no Estado do Rio de Janeiro. São 1.156 vagas de emprego formal e 2.203 para estágio e jovem aprendiz, com diferentes níveis de escolaridade. Todas as posições são disponibilizadas por meio dos postos do Sistema Nacional de Emprego (Sine), enquanto os estágios e oportunidades de jovem aprendiz são fruto de parceria com a Fundação Mudes e Centro de Integração Empresa Escola (CIEE). As 1.156 vagas oferecidas por meio do Sine estão distribuídas pelas regiões Metropolitana, Médio Paraíba e Serrana. A região Metropolitana concentra o maior número de oportunidades: são 943 vagas para diferentes níveis de escolaridade. Entre elas, há 400 posições dirigidas a pessoas com deficiência (PcD), muitas sem necessidade de experiência. Destaque para as funções de ajudante de cozinha (50 vagas) e operador de vendas (100), em Copacabana e no Centro, respectivamente. A remuneração pode chegar a dois salários mínimos (R$ 2.824). A mesma região oferece vagas sem exigência de experiência, como ajudante de montador de esquadrias de alumínio, lavador de pratos e vendedor. Também sem a necessidade de experiência, mas com Ensino Médio completo exigido, existem duas oportunidades para coordenador de contabilidade, na Barra da Tijuca, com salários que podem chegar a R$ 7 mil. Na região do Médio Paraíba, foram captadas 80 vagas, com remunerações de até R$ 2.824 para atendente de lanchonete, em Volta Redonda, auxiliar de limpeza, em Valença, motorista de ônibus, em Vassouras, e pedreiro, em Itatiaia. Também foi disponibilizada uma oportunidade para gerente de supermercado, na cidade de Barra do Piraí, cuja remuneração é de R$ 4.236, com exigência de experiência anterior. Na Região Serrana, quase todas as 133 oportunidades oferecidas são para Teresópolis, com remuneração média de um salário mínimo. Para quem não tem experiência e não possui escolaridade, há vagas para ajudante de eletricista, embalador à mão, garçom e motorista de caminhão, entre outras. Para consultar o endereço das unidades e os detalhes de todas as vagas oferecidas, basta acessar o Painel Interativo de Vagas da Secretaria de Trabalho e Renda do estado, disponível no site. Em parceria com diferentes instituições, a Secretaria de Trabalho e Renda também divulga estágios para diferentes escolaridades e oportunidades para jovem aprendiz. A Fundação Mudes está oferecendo 938 vagas de estágio nos níveis superior, médio e técnico, com bolsa-auxílio que pode chegar a R$ 2.000,00. Para se candidatar, basta acessar o site. Já o CIEE colocou à disposição da população do Estado do Rio 1.365 oportunidades de estágio, 783 das quais para Ensino Superior e 528 para Ensino Médio, técnico e jovem aprendiz. Para mais informações, acessar o site. 14 - MPF 14 - MPF Estão abertas as inscrições do concurso de estágio para alunos de graduação em Direito no MPF da 2ª Região. O objetivo é preencher as vagas em aberto e formar quadro de reserva para os gabinetes da Procuradoria, com sede no Rio de Janeiro (Av. Alm. Barroso, 54, Centro). Os interessados devem se inscrever no site até o dia 8 de abril. O processo terá três fases: pré-inscrição on-line; envio de documentos por e-mail; e prova presencial subjetiva. O estágio tem duração de 20 horas semanais, com bolsa de R$1.027,82 e auxílio-transporte de R$11,58 por dia de trabalho presencial. Há a possibilidade de ser realizado em formato híbrido. A seleção de estágio exige: estar matriculado em instituição conveniada com o MPF; ter concluído, ao menos, o 2º ano ou 4º semestre; e, na data da posse, estar ao menos com dois períodos a cursar. As provas serão realizadas presencialmente, nas datas prováveis de 16 ou 17 de abril, das 9h às 12h, no auditório do MPF da 2ª Região. No dia definido, os estudantes farão duas questões discursivas com base no conteúdo programático disponibilizado no edital e sem consulta permitida a materiais. A confirmação das datas e horários será disponibilizada na página, sendo de responsabilidade dos candidatos fazer o devido acompanhamento. Há reserva de 10% das vagas a pessoas com deficiência; 10% a participantes do sistema de cotas para minorias étnico-raciais (populações indígenas, povos e comunidades tradicionais) e para pessoas que se declarem transgênero; e 30% aos candidatos(as) que se declaram negros(as). 15 - Gerando Vidas (quarta) 15 - Gerando Vidas (quarta) Nesta quarta-feira, a Comunidade Gerando Vidas está oferecendo 130 vagas de emprego. Entre as vagas estão: auxiliar de serviços gerais, repositor de mercearia, repositor de hortifruti, atendente de balcão de frios e laticínios, atendente de balcão de padaria, atendente de balcão de pizzaria, operador de caixa, fiscal de loja, estoquista, auxiliar de cozinha, pizzaiolo, ajudante de caminhão, auxiliar administrativo, auxiliar de compras, auxiliar de vendas, auxiliar de departamento pessoal. As inscrições estarão disponíveis hoje, a partir de 13 horas, no site. 16 - Will Bank 16 - Will Bank O Will Banck está com vagas em diferentes áreas de atuação abertas. As inscrições para essas posições devem ser feitas no site da Gupy, onde é possível conferir os requisitos de cada uma e também os benefícios oferecidos pelo banco digital, como a licença parental de 180 dias, que atende a todas as configurações familiares, para qualquer colaborador que tenha filhos biológicos, adotivos e/ou reprodução assistida, sem a necessidade de identificação de gênero. Com modelo de trabalho remoto, o will Bank tem sedes em São Paulo (SP) e Vitória (ES), que servem de ponto de encontro para os times quando sentirem necessidade de se reunir. Confira a relação de vagas disponíveis: Analista de dados pleno - vaga afirmativa para mulheresCientista de dados especialistaAnalista sênior de canais digitaisEspecialista prevenção a fraude cartão de créditoPessoa estagiária de FP&ASênior privacy engineerSoftware engineer - CXMSoftware engineer - finance as a serviceSoftware engineer - prevenção a fraude 17 - IMTEP (setor de saúde) 17 - IMTEP (setor de saúde) O Imtep, empresa do setor de saúde, está contratando um técnico de enfermagem para atuar em Seropédica. É preciso ter curso técnico de enfermagem, registro ativo no Coren e anuidade em dia, é desejável experiência anterior em atendimento ambulatorial em empresa, desejável conhecimento da ferramenta SOC e conhecimento pacote Office - Excel. Os interessados devem se inscrever no site. 18 - Backstage Barber Shop (Gávea) 18 - Backstage Barber Shop (Gávea) A Backstage Barber Shop, na Gávaea, está contratando barbeiros. É preciso ter experiência na área. Os interessados devem enviar o currículo para o WhatsApp (21) 995725391. 19 - Brothers Pizza (Andaraí) 19 - Brothers Pizza (Andaraí) A Brothers Pizza, no Andaraí, está com duas vagas abertas. Um atendente e um auxiliar de pizzaiolo. O salário de ambos é de R$ 1.428. Não é preciso ter experiência. O horário de trabalho é de terça a domingo, das 17h30 às 23h45. Os interessados devem enviar o currículo para brotherspizza.vagas.com. 20 - Vivo 20 - Vivo A Vivo oferece 10 mil bolsas de aprendizagem para desenvolvimento de software e conhecimentos de Inteligência Artificial. Universitários de todo o Brasil podem se inscrever gratuitamente no curso online até o dia 10 de maio pelo link. Ao finalizarem o cadastro, os interessados já podem iniciar a trilha online de forma imediata. Os participantes que concluírem os estudos receberão um certificado, válido também como horas complementares para a faculdade. 21 - TAESA 21 - TAESA Termina no próximo domingo (31), as inscrições para o curso gratuito de formação de eletricistas mulheres para linhas de transmissão, promovido pela TAESA. Com 50 vagas disponíveis, o curso será ministrado de forma remota, online, entre os dias 15 de abril e 03 de maio, por colaboradores internos da Companhia. Os pré-requisitos são ter o segundo grau completo e disponibilidade em horário comercial. O curso será realizado das 13h às 17h. As candidatas devem ter acesso à internet e um computador com câmera e microfone. As inscrições são gratuitas e poderão ser realizadas entre os dias 1º e 31 de março por meio do site. A eletricista de linha é responsável pela manutenção preventiva e corretiva das linhas de transmissão. Suas ações englobam ainda executar trabalhos em linha viva, comissionamento de novas instalações, fiscalização da limpeza de faixa de servidão, elaboração de relatórios e campanhas de preservação do meio ambiente. 22 - Petrobras 22 - Petrobras A Petrobras vai lançar a maior edição do modelo atual do Programa Petrobras Jovem Aprendiz, com número recorde de vagas disponíveis – serão preenchidas 1.100 vagas em 13 Estados e no Distrito Federal, abrangendo todas as regiões do Brasil. Um aumento superior a 50%, em relação ao oferecido na última edição. As inscrições estarão abertas do dia 05 até 12 de abril e poderão ser feitas pelo site. Para se candidatarem ao curso de aprendizagem básica, os jovens devem ter idade entre 14 anos e 22 anos e 8 meses. Já para o curso de técnico, a idade exigida vai de 14 anos até 22 anos e 3 meses. Porém, a idade máxima não se aplica aos candidatos PCD. Mais detalhes sobre o edital, vagas disponíveis e cidades atendidas podem ser consultadas no link. Um diferencial desta edição é oferecer duas modalidades de aprendizado - a aprendizagem profissional básica, que tem duração de 15 meses, ou o curso técnico, com duração de 20 meses, ambas realizadas pelo SENAI, com aulas teóricas e práticas, e também inclui vivências de aprendizagem em unidades da Petrobras. Com isso, os jovens aprendizes podem obter, ao final do programa, um diploma de formação técnico-profissional, qualificando-se para concorrer a vagas de nível técnico no mercado de trabalho. Reafirmando o compromisso da Petrobras com a promoção da diversidade, o programa tem cota de 10% para pessoas com deficiência (PCD), 15% para adolescentes egressos de trabalho infantil, e 10% para adolescentes em situação de acolhimento institucional, como abrigos, casas de passagem e residências inclusivas. Em caráter experimental, também serão contemplados 20 aprendizes em cumprimento de medidas socioeducativas. As vagas serão destinadas Manaus (AM), Salvador, São Sebastião do Passé (BA), Fortaleza (CE), Brasília (DF), Vitória (ES), Betim (MG), Três Lagoas (MS), Ipojuca, Recife (PE), Curitiba (PR), Natal (RN), Canoas (RS), Aracaju (SE), Cubatão, Mauá, Paulínia, Santos, São José dos Campos, São Paulo (SP), Duque de Caxias, Macaé, Rio de Janeiro e São Gonçalo (RJ). O programa oferece oportunidades para jovens aprendizes em diversos cursos de aprendizagem, como assistente administrativo, auxiliar de caldeireiro, assistente de operações logísticas, mecânico de bombas, motores, compressores e equipamentos de transmissão, encanador hidráulico, instrumentação, eletricista industrial, eletricista predial, mecânico industrial, operador de suporte técnico em tecnologia da informação, técnico em desenvolvimento de sistemas, técnico em automação industrial, técnico em eletrotécnica, soldador, entre outros. Também inclui, pela primeira vez, um curso técnico em sistemas de energias renováveis, buscando preparar jovens para as novas demandas que surgem com a transição energética. Os aprendizes contratados pela Petrobras terão como benefícios salário mínimo integral, vale-transporte, 13º salário, férias, recolhimento de FGTS e possibilidade de adesão ao benefício de saúde (Gympass).",1,
"STF atende pedido de PT, PSOL, PCdoB, DEM e PSDB e proíbe hospitais militares de atenderem pacientes com Covid-19 . Boato – PT, PSOL, PCdoB, DEM e PSDB pedem e STF acata pedido para proibir que hospitais militares atendam pacientes com Covid-19.. “ hospital militar começar o atender paciente covid o pandemia acabar o stf barrar pedir barrar pt psol pc b dem psdb acordar brasil ” “ o brasil enlouquecer tirar pé metralhar pé lacraia esbórnia ”",0,
Por que renovação de Wellington Silva ficou para últimos dias no Fluminense . . reforçar fluminense início temporada wellington silvar semana contratar o desejar d e tricolor renovação sacramentar detalhar o pandemia coronavírus modificar o dinâmico futebol brasileiro especial crucial clube o calendário brasileirão estender fevereiro país contratar geralmente encerar dezembro wellington d vínculo ano assinar julho encerrar dia d considerar joia divisão base flu xerém o atacante deixar o brasil completar ano vender o o arsenal conseguir o vestir necessário atuar premier league emprestar o pequeno clube inglaterra e espanha voltar o o tricolor ano salário considerar alto gestão presidente pedrar abad emprestar custar o o internacional o contratar chorar o o citar o fluminense apresentação demonstrar caro clube o formar,1,
"“O encontro de dois bandidos. Perdão, imagem errada. A imagem seria de outro ladrão. Digo de um ladrão de verdade”. As imagens cobertas eram justamente do presidente e do vice que foram eleitos.",0,
Brasileiros criam sistema para prever epidemias de dengue e febre amarela . . ano marcar surgimento coronavírus velho brasileiro continuar o causar estragar dengue chikungunya zika e febre amarelar afetaram o saudar centena pessoa país adentrar boletim epidemiológico ministério saudar revelar contabilizar casar suspeitar dengue brasil o o longo moléstia infeccioso transmitir picar mosquito relevante quase notificação chikungunya cercar 7.000 zika e febre amarelar,1,
Bolsonaro diz que governo suspendeu compra de seringas até que preços 'voltem à normalidade' . . haver interessar ministério saudar adquirir seringar estocar regulador preço disparar e o ms suspender o comprar preço voltar normalidade e município estocar seringar o início vacinação o quantidade vacinar escrever o presidente facebook,1,
"Vídeo mostra Rio Paraopeba muito poluído e com peixes mortos . Boato – Após rompimento de barragem da Vale, vídeo mostra peixes mortos ao longo do Rio Paraopeba, que está completamente poluído.. “ rir paraopeba olhar o tamanho curimbas afluente francisco mostrar brasil o canal televisão mostrar compartilhar ” “ pescador rir paraopeba chorar o morte rir e peixe tristeza ”",0,
"Paraíba recebe mais 110.250 doses de vacinas covid-19. . o paraíba receber o d sexta-feira 16/04 110.250 dose vacinar covid-19 ministério saudar entregue dose coronavac instituto butantan e 66.250 astrazeneca oxford fundação oswaldo cruz fiocruz o o longo campanha vacinação o receber milhão dose vacinar covid-19 e o aplicar o ministério saudar ultrapassar o marcar milhão dose vacinar covid-19 distribuir o brasil o início campanha janeiro n semana 6,3 milhão dose enviar parir o e distrito federal – lotar o pastar coordenar o distribuição 53,9 milhão dose o início campanha vacinação acordar o 11º informar técnico secretariar vigilância saudar svs grupar prioritário atender o idoso entrar e ano destinar dose parir idoso entrar e ano trabalhador saudar e forçar segurança e salvamento e forçar armar atuam o linha frente pandemia",1,0.0
